qid,label_en,editor_uuid,editor,editor_stated_as,editor_series_ordinal,editor_ref1_hash,editor_ref1_referenceUrl,editor_ref1_stated_in,editor_ref1_retrieved_nodeId,editor_ref1_retrieved_val,editor_ref1_retrieved_prec
Q117216211,"Beyond Babylon: art, trade, and diplomacy in the second millennium B.C.",8EB1F3A4-F4C0-468E-A1A6-FBFA0E38AFDA,Q113834594,Kim Benzel,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,bac28bd3-ee9f-4a8e-a660-40bf3c324259,2023-03-19T00:00:00Z,11
Q117216213,Beyond Hatti: A Tribute to Gary Beckman,029869C8-1D18-4700-9F96-6946FB6499F0,Q106577759,Billie Jean Collins,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,c6fcd4cb-04b3-4831-bb36-2fef7a768129,2023-03-19T00:00:00Z,11
Q117216213,Beyond Hatti: A Tribute to Gary Beckman,DED64761-A8A1-41C0-903C-1D49D627726E,Q94508639,Piotr Michalowski,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,ddf69c8d-4695-4696-b1a5-07aa102512a8,2023-03-19T00:00:00Z,11
Q117216214,Beyond slavery : overcoming its religious and sexual legacies,55040A45-682C-4047-B656-3D83B5733BD4,Q4892782,Bernadette J Brooten,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,ee978289-14a7-458d-98bc-b90f4484cba4,2023-03-19T00:00:00Z,11
Q117216216,Bible World: Essays in Honor of Cyrus H. Gordon,266EDB09-4AEA-4862-B922-FFC1089E6410,Q25999465,Gary Rendsburg,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,3d08bf33-84ad-43fa-99a4-351fe321528d,2023-03-19T00:00:00Z,11
Q117216217,"Biblical essays in honor of Daniel J. Harrington, SJ, and Richard J. Clifford, SJ : opportunity for no little instruction",68F7135B-DDF9-4989-8D9F-0DE3242EE8A8,Q59610740,Thomas Stegman,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,f23c25c8-f5be-4dca-aaf3-a3a4f5ebceec,2023-03-19T00:00:00Z,11
Q117216217,"Biblical essays in honor of Daniel J. Harrington, SJ, and Richard J. Clifford, SJ : opportunity for no little instruction",012C534D-6D94-4747-A4C0-F99629B4E08C,Q113828660,Christopher G Frechette,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,ddb2ed3b-32bd-490e-9d1e-c50b1f14ce24,2023-03-19T00:00:00Z,11
Q117216217,"Biblical essays in honor of Daniel J. Harrington, SJ, and Richard J. Clifford, SJ : opportunity for no little instruction",DC77F8D5-9B2F-43D3-8A02-440E5889AD72,Q112526449,Christopher R Matthews,3,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,8b3ca94a-16f4-4b3d-9387-979730b447a8,2023-03-19T00:00:00Z,11
Q117216220,"Biblical Narratives, Archaeology and Historicity: Essays In Honour of Thomas L. Thompson",6E92A428-FB03-4B6D-BFEE-5F4631C28F7E,Q16621366,Łukasz Niesiołowski-Spanò,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,4bfe1808-b958-4096-ae87-28bd83353ccb,2023-03-19T00:00:00Z,11
Q117216221,"Birkat Shalom: studies in the Bible, ancient Near Eastern literature, and postbiblical Judaism presented to Shalom M. Paul on the occasion of his seventieth birthday",CB199A92-3492-494F-934F-54F4B587AA8D,Q108556270,Chaim Cohen,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,19fd5ebd-b4af-4cbe-9b5c-39346c353b2d,2023-03-19T00:00:00Z,11
Q117216221,"Birkat Shalom: studies in the Bible, ancient Near Eastern literature, and postbiblical Judaism presented to Shalom M. Paul on the occasion of his seventieth birthday",B7733568-4A03-45EE-8965-CDC91018A3E4,Q27020138,Shalom M Paul,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,fc8df14d-7db5-415a-b20b-d08df9745923,2023-03-19T00:00:00Z,11
Q117216224,"Black theology: a documentary history, 1980-1992",8FD2DC31-9D1B-44AB-88B4-0C04262D3E21,Q3806509,James H Cone,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,d2bc4309-a98e-4a2e-b777-1100174397c9,2023-03-19T00:00:00Z,11
Q117216224,"Black theology: a documentary history, 1980-1992",D94482DF-D169-4CFC-81F1-20EC1331BC41,Q5528910,Gayraud S Wilmore,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,49bccccd-cf31-4637-a5fd-c08f2cabe90b,2023-03-19T00:00:00Z,11
Q117216225,Blessed one: Protestant perspectives on Mary,F5201666-C867-4806-BF5B-C4F07ED48102,Q113829307,Cynthia L Rigby,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,c4320ba8-a870-426f-94f7-614c11e671d7,2023-03-19T00:00:00Z,11
Q117216226,Body parts : critical explorations in corporeality,16FA5D2A-9F67-4212-B358-0B7CE9EE690E,Q64617481,Christopher E Forth,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,1303e260-cc00-4592-8612-d2ecd1abeeda,2023-03-19T00:00:00Z,11
Q117216226,Body parts : critical explorations in corporeality,2E9AAB0F-4B52-488F-896B-5B194BBC0AEB,Q115729345,Ivan Crozier,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,a07e343e-e3ae-4e4f-8f03-298a18a30543,2023-03-19T00:00:00Z,11
Q117216227,Bonhoeffer and King : their legacies and import for Christian social thought,C8F5929C-4A42-43D7-9E42-A2DFB3BA3C3B,Q112537514,Willis Jenkins,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,ca4aec11-b2cb-4403-8c36-b2fa89a83246,2023-03-19T00:00:00Z,11
Q117216233,Celebrating the humanities: a half-century of the search course at Rhodes College,CBEA86FB-0C80-425E-ABAB-907841B343CC,Q18344435,Michael Nelson,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,64c741dd-a3b5-43eb-96ac-19be876cad1a,2023-03-19T00:00:00Z,11
Q117216238,Chalice introduction to Disciples theology,79B15FFA-6705-4E3B-AA11-2276D59DF24C,Q113730388,Joseph D Driskill,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,dea4f5c4-0ed7-4440-af58-84a8c055bf85,2023-03-19T00:00:00Z,11
Q117216238,Chalice introduction to Disciples theology,0F6E6949-2275-444E-A36C-A0D1765B2054,Q113778956,Peter Goodwin Heltzel,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,53ba84e9-7223-4aa8-a12f-9f733f347e1c,2023-03-19T00:00:00Z,11
Q117216243,"Children, youth, and spirituality in a troubling world",A3CD246A-E42C-49BB-A2ED-2493EACB0203,Q113841937,Almeda M Wright,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,3f5584c7-a999-4c0a-8aa8-969638f98c1d,2023-03-19T00:00:00Z,11
Q117216244,"Children's voices: children's perspectives in ethics, theology and religious education",8F7E9C40-0D9A-4B4B-AEDE-A433332D7C38,Q96091762,Annemie Dillen,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,07185b7b-0f05-4e72-9e1b-337ff0fd34a1,2023-03-19T00:00:00Z,11
Q117216244,"Children's voices: children's perspectives in ethics, theology and religious education",7208E342-88E0-477E-B7F2-24EF53D8D152,Q2741108,Didier Pollefeyt,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,e98e053f-9557-4a97-b513-03bdfc16c4fc,2023-03-19T00:00:00Z,11
Q117216246,"Christianity, consumerism and the market",79FD72F0-8E71-4386-888D-C88E9CA83D4C,Q107107312,Sarojini Nadar,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,447f7af1-231b-421b-9a55-c4ceb4e9f081,2023-03-19T00:00:00Z,11
Q117216246,"Christianity, consumerism and the market",A3BFD916-0D66-4C85-A161-BE279DDD5345,Q110887484,Susan A Ross,3,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,a9825dfb-a036-44b1-9c6b-eb26d49d2dd8,2023-03-19T00:00:00Z,11
Q117216247,"Church and state in America a bibliographical guide, the Civil War to the present day",CF59A4A9-3D24-4DD9-9F59-4657A13E07D4,Q86839321,John Frederick Wilson,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,aa214bed-68d5-4ac4-a03d-618058c4a133,2023-03-19T00:00:00Z,11
Q117216248,Colloquium 2000: Glaubensgemeinschaften und soziale Bewegungen im Streit mit der Globalisierung,F9C175E3-E0D4-4858-A0B5-9F3DE0B83488,Q101986,Ulrich Duchrow,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,bd9d4f80-45d5-4a48-a2d8-00572a3e2ae8,2023-03-19T00:00:00Z,11
Q117216248,Colloquium 2000: Glaubensgemeinschaften und soziale Bewegungen im Streit mit der Globalisierung,94036519-6966-42F3-A8E6-65C3B7294507,Q113762436,Frank Kürschner-Pelkmann,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,418389a5-9c3f-4462-b753-e2549ca68241,2023-03-19T00:00:00Z,11
Q117216249,"Con la mirada en el mesías, de la mano del pueblo",A01334B2-FA23-4DF1-9254-33EEDCB6C5A6,Q113766998,Daniel Carlos Beros,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,e5a4c959-251d-46cd-a89e-94ab1acc85f5,2023-03-19T00:00:00Z,11
Q117216252,"Connections: a lectionary commentary for preaching and worship, Year C, Volumn 1 (Advent through Epiphany)",85543245-6E2E-46B7-8F1E-BE747E530F22,Q6213191,Joel B Green,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,d3841b1a-a10c-436d-88c4-72f509c3a0dd,2023-03-19T00:00:00Z,11
Q117216252,"Connections: a lectionary commentary for preaching and worship, Year C, Volumn 1 (Advent through Epiphany)",2ACD4CC1-125F-479C-B566-7D02C9DE63AE,Q7789868,Thomas G Long,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,81aecf29-c8fd-472e-946f-5822472b61ea,2023-03-19T00:00:00Z,11
Q117216252,"Connections: a lectionary commentary for preaching and worship, Year C, Volumn 1 (Advent through Epiphany)",9385EE34-0D49-483C-A6FE-3E4CDD32738A,Q113806778,Luke A Powery,3,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,21659c37-81d1-402e-ba24-1d242fb29846,2023-03-19T00:00:00Z,11
Q117216252,"Connections: a lectionary commentary for preaching and worship, Year C, Volumn 1 (Advent through Epiphany)",7C722FA9-D227-425A-BE9E-35433186E4F2,Q113829307,Cynthia L Rigby,4,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,cdee9e18-a962-4e2d-ae46-cc03e8c49791,2023-03-19T00:00:00Z,11
Q117216253,"Connections. a lectionary commentary for preaching and worship, Year C, Volume 3 (Season after Pentecost)",BF78B464-B57E-45A2-A04B-577DB38A944F,Q6213191,Joel B Green,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,feb92849-af6f-4146-aa59-29447a2b3848,2023-03-19T00:00:00Z,11
Q117216253,"Connections. a lectionary commentary for preaching and worship, Year C, Volume 3 (Season after Pentecost)",4998434F-15D5-41E2-A983-F7D76415DC76,Q113806778,Luke A Powery,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,d7a433b5-1ad3-4db7-a236-e5fe08bacd22,2023-03-19T00:00:00Z,11
Q117216253,"Connections. a lectionary commentary for preaching and worship, Year C, Volume 3 (Season after Pentecost)",E4A68B6A-8E32-44DE-BCAA-B143E7BFFEA1,Q113829307,Cynthia L Rigby,3,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,2fdfca5d-106f-4760-8ec2-bbb32ab0f272,2023-03-19T00:00:00Z,11
Q117216257,Contemporary American religion,C47F66AE-70FD-422C-88C5-E9552E6E410D,Q17637404,Wade Clark Roof,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,e62c2c75-5883-49f5-9c37-e5f31ef2f2a9,2023-03-19T00:00:00Z,11
Q117216264,Continental philosophy and philosophy of religion,A2E09986-33E5-4BC4-BEB5-F460A86EB35A,Q108147257,Morny Joy,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,5f79e920-74c4-4f4d-b01e-1373b935626d,2023-03-19T00:00:00Z,11
Q117216280,"Creativity, imagination and criticism: the expressive dimension in practical theology",4CE6BD76-14A9-48BC-A223-E527C3A3CD14,Q110504666,Pamela D Couture,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,dc98d83b-1fa5-4c88-b82a-494f1b4d65d4,2023-03-19T00:00:00Z,11
Q117216282,Crossing boundaries and linking horizons : studies in honor of Michael C. Astour on his 80th birthday,5B0B5608-D22C-4229-9674-057563815E10,Q113127083,Gordon Douglas Young,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,f65d03f7-fd14-46c1-93c9-fba2f7180544,2023-03-19T00:00:00Z,11
Q117216282,Crossing boundaries and linking horizons : studies in honor of Michael C. Astour on his 80th birthday,7CF0DC15-3167-47FA-BE82-32E9D6E831F2,Q113760495,Richard E Averbeck,3,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,6c0a1ec8-fcfb-4b8c-ae22-69a33f398211,2023-03-19T00:00:00Z,11
Q117216288,Dancing theology in fetish boots,008291D9-FC90-4423-B48D-C06A1E961A11,Q113824106,Lisa Isherwood,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,bde2e989-aa80-4ff9-89fd-3483b894e3d7,2023-03-19T00:00:00Z,11
Q117216288,Dancing theology in fetish boots,9AFC6C84-2D74-4864-BA2F-749E4CB878AD,Q17277567,Mark D Jordan,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,ead8b3f4-0b94-4667-a2a5-e7f6f82c520f,2023-03-19T00:00:00Z,11
Q117216289,Das Buch Hiob und seine Interpretationen: Beiträge zum Hiob-Symposium auf dem Monte Verità vom 14.-19. August 2005,4A7EFCC2-CBAA-49EC-B202-A1CD724E350C,Q92191450,Thomas Krüger,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,801fb602-ff53-48ca-b535-7967d692c4bd,2023-03-19T00:00:00Z,11
Q117216296,David and Zion: biblical studies in honor of J.J.M. Roberts,E0480937-6376-4FFA-A3F2-35E14E5C0237,Q113808768,Bernard F Batto,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,ee0befa4-17da-4515-8049-7a902e4a74fe,2023-03-19T00:00:00Z,11
Q117216297,Demokratie. Ein interdisziplinäres Forschungsprojekt. Salzburger Interdisziplinäre Diskurse,E96A74EF-A10E-4008-A209-85DCFAC106A6,Q57085574,Jessica Fortin-Rittberger,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,c61afd02-e9ef-4c95-bef3-f17004c5b6a4,2023-03-19T00:00:00Z,11
Q117216299,Derrida and religion: other testaments,B9F6D314-22AE-4C7B-9DD8-F961945A792E,Q112394041,Yvonne Sherwood,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,45f0251b-5592-4983-9378-8ffccc6d27ff,2023-03-19T00:00:00Z,11
Q117216299,Derrida and religion: other testaments,D6490E13-C0EF-4315-B372-DB00957A40B8,Q1740168,Kevin Hart,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,47fae6c0-6f78-488d-b2d2-a6622adbc25a,2023-03-19T00:00:00Z,11
Q117216300,"Diaspora Jews and Judaism : essays in honor of, and in dialogue with A. Thomas Kraabel",AAC46E68-45C9-4E9B-8913-D7471F62270A,Q4749053,Amy-Jill Levine,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,4597ce5f-1625-49aa-bfae-14562bc312d5,2023-03-19T00:00:00Z,11
Q117216300,"Diaspora Jews and Judaism : essays in honor of, and in dialogue with A. Thomas Kraabel",306295CD-E48E-4EB5-B8F4-7A71FBD24289,Q4648447,A Thomas Kraabel,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,20ca7d8b-8968-4f2a-b8c9-53ba0c3284fb,2023-03-19T00:00:00Z,11
Q117216300,"Diaspora Jews and Judaism : essays in honor of, and in dialogue with A. Thomas Kraabel",4BCE6B2D-C234-40EC-BA9D-D253D3FE298C,Q93236451,J Andrew Overman,3,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,ef4facc1-a49e-4ef5-b2b0-5baa82747e0b,2023-03-19T00:00:00Z,11
Q117216301,Dictionary of scripture and ethics,B6A1D059-C8C0-4D7A-BCDC-710271AA995A,Q6213191,Joel B Green,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,6c971fce-8d4f-4211-959a-679653887ca5,2023-03-19T00:00:00Z,11
Q117216302,Die Taufe: Riten und christliches Leben,E70EDB65-FA58-4EEC-ADD2-923A0CFF1231,Q19964808,Martin Stuflesser,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,a74b6dd9-541b-4729-b77f-85f6f2afe2ff,2023-03-19T00:00:00Z,11
Q117216302,Die Taufe: Riten und christliches Leben,752426FD-C8D7-4E72-85DB-AEA65ABD6627,Q78674409,Patrick Prétot,3,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,b195bb6d-f8bf-4da8-9eb4-057c457ac010,2023-03-19T00:00:00Z,11
Q117216303,Die Theologie auf dem Weg in das dritte Jahrtausend: Festschrift für Jürgen Moltmann zum 70 Geburtstag,5D4CC918-C553-4F48-9233-A386F14AE04C,Q93221079,Carmen Krieg,1,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,e93e9ffe-fab2-4929-8533-e8223962c221,2023-03-19T00:00:00Z,11
Q117216303,Die Theologie auf dem Weg in das dritte Jahrtausend: Festschrift für Jürgen Moltmann zum 70 Geburtstag,17304A42-FACB-45A8-9697-DA2ABF08045F,Q93221102,Thomas Kucharz,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,9617edb8-a504-443c-b208-b19088d1e79c,2023-03-19T00:00:00Z,11
Q117216303,Die Theologie auf dem Weg in das dritte Jahrtausend: Festschrift für Jürgen Moltmann zum 70 Geburtstag,B24E80C4-4A91-48E2-8744-988C9D54CD07,Q349907,Miroslav Volf,3,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,3c769ab5-25e2-4d6c-8317-1d4861d12749,2023-03-19T00:00:00Z,11
Q117216306,Does Christianity teach male headship? : the equal-regard marriage and its critics,2059077F-D666-4BAD-AFCB-F3F5F2B2B7F4,Q30302655,Don S Browning,2,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,8b673327-0b46-42d8-98e0-f34cd4d84d04,2023-03-19T00:00:00Z,11
Q117216307,"Drinking in ancient societies : history and culture of drinks in the ancient Near East : papers of a symposium held in Rome, May 17-19, 1990",F393CB3C-E3A3-413E-B062-5D04BD064296,Q108779531,Lucio Milano,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,359057d9-2be0-4118-a2c0-666b9ff627f4,2023-03-19T00:00:00Z,11
Q117216310,Ecumenical & interreligious perspectives: globalization in theological education,D2EBB36E-1A00-4332-B0CF-5B4401D357B6,Q113812110,Russell E Richey,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,0d35424e-84db-47ed-af1d-384adbcb7463,2023-03-19T00:00:00Z,11
Q117216313,Elephantine Revisited: New Insights into the Judean Community and Its Neighbors,6D94A299-CF72-432F-ADC6-116A4B391563,Q93239997,Margaretha Folmer,,59a7a5486c1c7d5105791b44178fd59116efcc97,,Q114403967,f0ec2019-108e-4064-a942-37d24ccd001b,2023-03-19T00:00:00Z,11
Q117222910,Engaging the Bible in a gendered world: an introduction to feminist biblical interpretation in honor of Katharine Doob Sakenfeld,0B2EA9A1-37A7-4F8A-B0EC-66F0A2263667,Q112385469,Carolyn Pressler,2,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,fd144241-542e-4311-857d-dd6f1f94e54d,2023-03-20T00:00:00Z,11
Q117222911,"Enigmas and powers: engaging the work of Walter Wink for classroom, church, and world",1CEE4A2E-B284-4867-813F-C2641C986DCA,Q113844354,David I Seiple,1,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,82bb295f-0be5-4050-8b9e-7f2c48b5feca,2023-03-20T00:00:00Z,11
Q117222923,Evangelicals and empire: Christian alternatives to the political status quo,B4AA8D88-48ED-4DD4-BB4E-50822D98ECC2,Q16198900,Bruce Ellis Benson,1,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,a85974b7-9e95-4980-beaf-576eecf610bf,2023-03-20T00:00:00Z,11
Q117222923,Evangelicals and empire: Christian alternatives to the political status quo,C9AC66A8-06AD-4844-BF00-46262CAE6A6F,Q113778956,Peter Goodwin Heltzel,2,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,1b29918f-1053-446f-8862-f87f388109b8,2023-03-20T00:00:00Z,11
Q117222925,Exploring Theology: Making Sense of the Catholic Tradition,500DFC34-88B7-47B3-8E0A-436B352F7DAB,Q113788271,Patricia Kieran,2,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,534e4be5-fc44-40ae-9b2f-fcc273932c50,2023-03-20T00:00:00Z,11
Q117222926,Extraction & Control: Studies in Honor of Matthew W. Stolper,624339A7-2741-40F5-A07E-35A9528167F1,Q113814076,Michael G Kozuh,,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,99b454ef-a86f-45f2-9dfb-2445c277b8ab,2023-03-20T00:00:00Z,11
Q117222926,Extraction & Control: Studies in Honor of Matthew W. Stolper,579CD3DB-1CF3-4B6A-BFC6-D335A4A12799,Q50225606,Wouter F Henkelman,,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,79970386-c1f0-48a5-9fa3-5e2c0bb7c0b1,2023-03-20T00:00:00Z,11
Q117222926,Extraction & Control: Studies in Honor of Matthew W. Stolper,DB0714BA-B5F8-491E-A3F4-5847F762F47B,Q1909619,Matthew W Stolper,,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,a0102a84-3b61-4077-8215-4520ded952d5,2023-03-20T00:00:00Z,11
Q117222927,"Faith and Community around the Mediterranean: In Honor of Peter R. L. Brown,",AB0B7706-1783-4EA0-B043-D98FE46BBA60,Q7178728,Petre Guran,,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,850e748b-8101-4f0b-b1ef-11de4ceed3cf,2023-03-20T00:00:00Z,11
Q117222930,Faith and reckoning after Trump,854E9AF1-349A-49E7-B02F-7E80341E8EA0,Q6844375,Miguel A de la Torre,,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,99ad876f-589a-4507-b96d-8a2db9ce83df,2023-03-20T00:00:00Z,11
Q117222938,Faith Communities and Social Movements Facing Globalization: International and Interfaith Colloquium 2000 on Faith-Theology-Economy,E588CC03-A2A9-40B5-8AAE-6C6878881F72,Q101986,Ulrich Duchrow,,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,432edaa2-7a95-4f53-83b9-e1d92371acfc,2023-03-20T00:00:00Z,11
Q117222942,"Faith forward. Volume 2, Re-imagining children's and youth ministry",C8D144D5-AAEE-4897-8234-180622CEE441,Q113730491,David M Csinos,1,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,54c9415c-d668-4987-a83e-0b6f62a86bcd,2023-03-20T00:00:00Z,11
Q117222946,"Faith, truth, and freedom : the expulsion of professor Gerd Lüdemann from the theological faculty at Göttingen University : symposium and documents",A071EA05-DE1C-43DF-AA41-515BCD3BE8E2,Q86563,Gerd Lüdemann,1,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,5db51800-3c8c-4ca6-84fd-c5c3eb17ece6,2023-03-20T00:00:00Z,11
Q117222946,"Faith, truth, and freedom : the expulsion of professor Gerd Lüdemann from the theological faculty at Göttingen University : symposium and documents",279D907E-2E55-4F90-915D-F928F6BD1B29,Q1384317,Jacob Neusner,2,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,a1c3e77f-7d6d-4c84-813d-008a31422fc5,2023-03-20T00:00:00Z,11
Q117222947,Faith(s) Seeking Justice World Council of Churches,9A2CDAD4-9C70-42FF-8897-0BF949E5973C,Q113793008,Peniel Jesudason Rufus Rajkumar,,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,9e0106bb-87a3-49b1-8c07-8b8f2a91158c,2023-03-20T00:00:00Z,11
Q117222948,Feasting on the Gospels: a feasting on the word commentary. Matthew,0DCE59AC-2B55-40BA-81AF-58E702F0EB0A,Q113730851,Cynthia A Jarvis,1,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,999fc15c-a5c4-4748-9e27-94696638ae44,2023-03-20T00:00:00Z,11
Q117222948,Feasting on the Gospels: a feasting on the word commentary. Matthew,34E774FC-6B68-472D-9AA4-EA979830A5D0,Q22095580,E Elizabeth Johnson,2,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,2f79c90f-911d-44a0-8c89-dcc7045f0e9d,2023-03-20T00:00:00Z,11
Q117222950,"Feasting on the Word: preaching the revised common lectionary. Year B, Volume 1: Advent through Transfiguration",55E6946C-38C9-4115-BE1C-0A02DD576ACC,Q16105552,David Lyon Bartlett,1,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,89ae27fd-3f45-40ac-9877-634981545c2e,2023-03-20T00:00:00Z,11
Q117222950,"Feasting on the Word: preaching the revised common lectionary. Year B, Volume 1: Advent through Transfiguration",2B9C90FE-3D57-461A-B454-891ED56D6A19,Q4858778,Barbara Brown Taylor,2,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,bda7c9ef-af8b-4fc6-9306-e025f0607074,2023-03-20T00:00:00Z,11
Q117222952,"Feasting on the Word: preaching the revised common lectionary. Year B, Volume 2: Lent through Eastertide",2F949249-ADFE-433D-9AC4-E39BAC6B6B51,Q16105552,David Lyon Bartlett,1,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,45fe39b5-365f-4415-935e-fad350aa1369,2023-03-20T00:00:00Z,11
Q117222952,"Feasting on the Word: preaching the revised common lectionary. Year B, Volume 2: Lent through Eastertide",017A778D-E466-4097-929D-A71D623F8E28,Q4858778,Barbara Brown Taylor,2,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,9e882e86-36cc-4b71-bb4a-3510126f72a3,2023-03-20T00:00:00Z,11
Q117222953,"Feasting on the Word: Year B, Volume 3: Pentecost and Season after Pentecost 1",EEA7A237-798B-4B41-AADE-24F26E64D642,Q16105552,David Lyon Bartlett,1,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,d048c39e-afb9-4069-9f43-67bf47103441,2023-03-20T00:00:00Z,11
Q117222953,"Feasting on the Word: Year B, Volume 3: Pentecost and Season after Pentecost 1",C973ABAE-4AF1-4512-B4FA-0F67B700E6E6,Q4858778,Barbara Brown Taylor,2,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,c6511d1b-447c-4487-a64e-38a6278f51e6,2023-03-20T00:00:00Z,11
Q117222955,Feminism in the study of religion : a reader,060F8535-F329-4C14-99BB-2DAFF674A82D,Q112467672,Darlene M Juschka,,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,72fa9313-a9e8-490f-9e30-ff44875d3da8,2023-03-20T00:00:00Z,11
Q117222960,Feminist philosophy of religion: critical readings,21E395F5-6604-4E9C-B5BD-433FBBA4016C,Q7129268,Pamela Sue Anderson,,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,3f78de03-62bc-4ee2-81ec-a477dd5a0ddb,2023-03-20T00:00:00Z,11
Q117222962,Financing American religion,0049B02A-707E-44AE-B92D-39460F6295D1,Q66712687,Mark Chaves,1,ebc882e091e1319624a779f24e87f3722498868a,,Q114403967,058dfa2c-eda0-465b-bd73-e8d5652adf9c,2023-03-20T00:00:00Z,11
